LinkID,PeptidePairIDs,PSMIDs,Protein1,Name1,Description1,Decoy1,Protein2,Name2,Description2,Decoy2,fromSite,ToSite,Croslinkers,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,fdrGroup,fdr,ifdr,PEP,,,Protein1FDR,Protein2FDR,PPIFDR,,top pep fdr,top psm fdr,,PPI id
772,3998,Kojak_961,P0A7S3,,,false,P0ACF4,,,false,108,86,,436.3,false,true,false,false,1,1,Between,0,0,0,436.3,,0.032,0.031,0,,0,0,,239
771,334,Kojak_2719;Kojak_1894,P0A707,,,false,P0A7S9,,,false,125,117,,433.075,false,true,false,false,2,1,Between,0,0,0,433,,0.031,0.018,0,,0,0,,58
770,3995,Kojak_3254,P02358,,,false,P0ACF0,,,false,93,67,,428.8,false,true,false,false,1,1,Between,0,0,0,428.8,,0.031,0.018,0,,0,0,,371
769,591,Kojak_3145;Kojak_3896;Kojak_3094,P0A6X7,,,false,P0A6Y1,,,false,66,81,,416.007,false,true,false,false,3,1,Between,0,0,0,415.3,,0.031,0.032,0,,0,0,,264
768,1415,Kojak_2730;Kojak_2731,P0ACF8,,,false,P0A8F0,,,false,96,26,,410.8,false,true,false,false,2,1,Between,0,0,0,410.8,,0.018,0.031,0,,0,0,,0
322,298;2388,Kojak_1774;Kojak_1775;Kojak_1705;Kojak_2431,P0A707,,,false,P0A705,,,false,97,267,,373.456,false,true,false,false,4,2,Between,0,0,0,364.9,,0.031,0.018,0,,0,0,,267
431,287;1271;3046,Kojak_1108;Kojak_626;Kojak_3257;Kojak_3313;Kojak_2701,P0ACF4,,,false,P0ACF0,,,false,67,67,,373.173,false,true,false,false,5,3,Between,0,0,0,356.2,,0.031,0.018,0,,0,0,,138
764,309,Kojak_2836;Kojak_3625;Kojak_2901,P0AG67,,,false,P02359,,,false,150,149,,344.651,false,true,false,false,3,1,Between,0,0,0,304.6,,0,0.018,0,,0,0,,110
763,503,Kojak_1478;Kojak_1418,P0AG67,,,false,P0A7V0,,,false,1,11,,340.198,false,true,false,false,2,1,Between,0,0,0,311.7,,0,0.031,0,,0,0,,4
762,405,Kojak_0,P0AEH5,,,false,P64581,,,false,35,63,,330.5,false,true,false,false,1,1,Between,0,0,0,330.5,,0.023,0.031,0,,0,0,,66
761,238,Kojak_559,P02359,,,false,P0A6X7,,,false,171,66,,306.5,false,true,false,false,1,1,Between,0,0,0,306.5,,0.018,0.031,0,,0,0,,652
760,431,Kojak_4054;Kojak_4034;Kojak_3928;Kojak_3959,P0AGE9,,,false,P0A836,,,false,241,1,,301.77,false,true,false,false,4,1,Between,0,0,0,301,,0.018,0.032,0,,0,0,,49
758,1762,Kojak_3387;Kojak_3232;Kojak_3386,P0AG30,,,false,P60422,,,false,283,108,,298.509,false,true,false,false,3,1,Between,0,0,0,298.5,,0.018,0.018,0,,0,0,,181
757,454,Kojak_1353;Kojak_1397;Kojak_2086,P02359,,,false,P0AG67,,,false,171,150,,292.254,false,true,false,false,3,1,Between,0,0,0,274.6,,0.018,0,0,,0,0,,110
756,902,Kojak_1097,P0AEU7,,,false,P62399,,,false,51,78,,291.7,false,true,false,false,1,1,Between,0,0,0,291.7,,0.018,0.018,0,,0,0,,261
755,1120,Kojak_1953;Kojak_1952;Kojak_1998,P0A6Y1,,,false,P0A6X7,,,false,65,66,,290.607,false,true,false,false,3,1,Between,0,0,0,290.6,,0.032,0.031,0,,0,0,,264
754,422,Kojak_1189;Kojak_1657,P0A7J3,,,false,P0A7K2,,,false,105,71,,285.9,false,true,false,false,2,1,Between,0,0,0,285.9,,0.032,0.018,0,,0,0,,52
328,258;316;2041;2422,Kojak_2031;Kojak_1727;Kojak_2324;Kojak_2629;Kojak_3510;Kojak_2751;Kojak_3964,P02358,,,false,P0A7T7,,,false,104,30,,284.824,false,true,false,false,7,4,Between,0,0,0,284,,0.031,0,0,,0,0,,645
753,2618,Kojak_2211;Kojak_2168,P0A7Z4,,,false,P0A8V2,,,false,298,909,,284.672,false,true,false,false,2,1,Between,0,0,0,284.6,,0.018,0.031,0,,0,0,,406
1,169;15,Kojak_2684;Kojak_1204,P06959,,,false,P06968;P06959,;,;,false,450,3;0,,278.6,false,true,false,false,2,2,Self,0,0,0,278.6,,0,0,0,,0,0,,722
191,3969;1666,Kojak_3982;Kojak_1113,P0AG59,,,false,P0ACF0,,,false,19,67,,274.5,false,true,false,false,2,2,Between,0,0,0,274.5,,0.031,0.018,0,,0,0,,46
750,829,Kojak_2321;Kojak_2353,P0A853,,,false,P0A9G6,,,false,459,308,,269.3,false,true,false,false,2,1,Between,0,0,0,269.3,,0.018,0.018,0,,0,0,,211
749,3897,Kojak_2438,P0AFG3,,,false,P0AFG6,,,false,476,133,,269.3,false,true,false,false,1,1,Between,0,0,0,269.3,,0.031,0.018,0,,0,0,,68
748,633,Kojak_4011;Kojak_3315,P0A8T7,,,false,P0A8V2,,,false,1072,265,,266.504,false,true,false,false,2,1,Between,0,0,0,266.5,,0.031,0.031,0,,0,0,,27
747,1000,Kojak_75;Kojak_1699,P0A7R1,,,false,P60422,,,false,83,97,,264.474,false,true,false,false,2,1,Between,0,0,0,260.6,,0.018,0.018,0,,0,0,,213
746,1593,Kojak_2350;Kojak_2385,P21499,,,false,P62399,,,false,86,78,,250.899,false,true,false,false,2,1,Between,0,0,0,248.4,,0.018,0.018,0,,0,0,,638
745,412,Kojak_3917,P0A6B7,,,false,P0A7B5,,,false,101,2,,250.3,false,true,false,false,1,1,Between,0,0,0,250.3,,0.018,0.032,0,,0,0,,637
26,201,Kojak_475,P69908;P69910,;,;,false,P69910,,,false,383;383,4,,246.4,false,true,false,false,1,1,Self,0,0,0,246.4,,0,0,0,,0,0,,710
743,2389,Kojak_1825;Kojak_2641,P0A707,,,false,P0A7S9,,,false,97,117,,242.103,false,true,false,false,2,1,Between,0,0,0,242.1,,0.031,0.018,0,,0,0,,58
741,3955,Kojak_3854,decoy:sp|P76298|FLHA_ECOLI,decoy:,decoy:,true,decoy:sp|P33570|TKT2_ECOLI,decoy:,decoy:,true,213,552,,239.1,true,false,false,true,1,1,Between,0,0,0,239.1,,0.032,0.03,0,,0,0,,634
742,2977,Kojak_1956,P0A7K2,,,false,P0A7J3,,,false,101,97,,239.1,false,true,false,false,1,1,Between,0,0,0,239.1,,0.018,0.032,0,,0,0,,52
740,763,Kojak_2143;Kojak_2188,P0A6X7,,,false,P0A7U3,,,false,66,29,,231.3,false,true,false,false,2,1,Between,0,0,0,231.3,,0.031,0.018,0,,0,0,,55
25,5,Kojak_1269;Kojak_1225,P0A8N5;P0A8N3,;,;,false,P0A8N3,,,false,82;82,114,,227.853,false,true,false,false,2,1,Self,0,0,0,227.8,,0,0,0,,0,0,,711
153,425;449,Kojak_3033;Kojak_3034;Kojak_342,P0AEH5,,,false,P64581,,,false,35,48,,223.8,false,true,false,false,3,2,Between,0,0,0,223.8,,0.023,0.031,0,,0,0,,66
738,486,Kojak_331;Kojak_713,P0AG55,,,false,P0A7K2,,,false,99,85,,222.7,false,true,false,false,2,1,Between,0,0,0,222.7,,0,0.018,0,,0,0,,166
737,756,Kojak_3156;Kojak_3154;Kojak_3155,P0A6F5,,,false,P0A817,,,false,42,266,,220.605,false,true,false,false,3,1,Between,0,0,0,220.4,,0.018,0.031,0,,0,0,,16
736,1590,Kojak_2201;Kojak_2156;Kojak_2157,P0ACF4,,,false,P0A7U3,,,false,9,29,,212.881,false,true,false,false,3,1,Between,0,0,0.004,212.8,,0.031,0.018,0,,0,0,,347
735,3945,Kojak_3324,P76550,,,false,P0ADZ4,,,false,42,71,,208.4,false,true,false,false,1,1,Between,0,0,0.004,208.4,,0.031,0.031,0,,0,0,,628
734,1356,Kojak_1420;Kojak_915,P29745,,,false,P09373,,,false,267,677,,206.523,false,true,false,false,2,1,Between,0,0,0.004,206.5,,0.018,0.018,0,,0,0,,65
733,1987,Kojak_2190;Kojak_2146,P0A6Y1,,,false,P0A7V3,,,false,65,45,,204.801,false,true,false,false,2,1,Between,0,0,0.004,204.8,,0.032,0.031,0,,0,0,,171
164,273;1477,Kojak_3848;Kojak_3883;Kojak_1945,P0A6Y1,,,false,P0A7S3,,,false,65,108,,203.379,false,true,false,false,3,2,Between,0,0,0.004,203.3,,0.032,0.032,0,,0,0,,457
731,232,Kojak_2083;Kojak_2082,P02359,,,false,P0A7G2,,,false,171,118,,202.808,false,true,false,false,2,1,Between,0,0,0.004,202.6,,0.018,0.031,0,,0,0,,47
730,3781,Kojak_1049,P0ACF0,,,false,P0ACF4,,,false,3,83,,201.9,false,true,false,false,1,1,Between,0,0,0.004,201.9,,0.018,0.031,0,,0,0,,138
24,56,Kojak_456,P69908;P69910,;,;,false,P69910,,,false,87;87,30,,189.8,false,true,false,false,1,1,Self,0,0,0,189.8,,0,0,0,,0,0,,710
729,3088,Kojak_2603,P0A7V0,,,false,P0A705,,,false,11,141,,188.9,false,true,false,false,1,1,Between,0,0,0.004,188.9,,0.031,0.018,0,,0,0,,354
290,1091;925,Kojak_3935;Kojak_3654;Kojak_3945,P0A8V2,,,false,P0A8T7,,,false,163,781,,185.202,false,true,false,false,3,2,Between,0,0,0.004,185.2,,0.031,0.031,0,,0,0,,27
727,325,Kojak_49,P0A8T7,,,false,P0A8V2,,,false,66,914,,181.2,false,true,false,false,1,1,Between,0,0,0.004,181.2,,0.031,0.031,0,,0,0,,27
726,392,Kojak_657,P0AG55,,,false,P0A7K2,,,false,27,71,,174.5,false,true,false,false,1,1,Between,0,0,0.004,174.5,,0,0.018,0,,0,0,,166
724,3744,Kojak_261,P0A9R7,,,false,P0A6F5,,,false,132,42,,171.9,false,true,false,false,1,1,Between,0,0,0.004,171.9,,0.031,0.018,0,,0,0,,618
723,3907,Kojak_3259,P0A7U3,,,false,P62399,,,false,28,120,,169.3,false,true,false,false,1,1,Between,0,0,0.004,169.3,,0.018,0.018,0,,0,0,,617
722,1583,Kojak_3677;Kojak_3503;Kojak_3678,P0A7M9,,,false,P62399,,,false,23,2,,168.343,false,true,false,false,3,1,Between,0,0,0.004,160.4,,0.018,0.018,0,,0,0,,170
721,1488,Kojak_1406,P09373,,,false,P29745,,,false,467,180,,165.3,false,true,false,false,1,1,Between,0,0,0.004,165.3,,0.018,0.018,0,,0,0,,65
720,1180,Kojak_1168,P0AG55,,,false,P0A7K2,,,false,29,71,,163.4,false,true,false,false,1,1,Between,0,0,0.004,163.4,,0,0.018,0,,0,0,,166
719,3725,Kojak_2813,P0ACF0,,,false,P0A7V0,,,false,13,11,,161.3,false,true,false,false,1,1,Between,0,0,0.004,161.3,,0.018,0.031,0,,0,0,,108
425,1909;1958,Kojak_2828;Kojak_784,P0A6Y1,,,false,P0ADZ4,,,false,69,71,,151.637,false,true,false,false,2,2,Between,0,0,0.004,151.6,,0.032,0.031,0,,0,0,,575
717,1860,Kojak_3991;Kojak_3954;Kojak_3955,P0A7V0,,,false,P0ACF4,,,false,11,67,,148.331,false,true,false,false,3,1,Between,0,0,0.004,140,,0.031,0.031,0,,0,0,,205
716,3900,Kojak_1058,P05055,,,false,P21645,,,false,51,315,,143.7,false,true,false,false,1,1,Between,0,0,0.004,143.7,,0.018,0.023,0,,0,0,,34
715,2123,Kojak_1248,P0ACF4,,,false,P0A6X7,,,false,67,97,,138,false,true,false,false,1,1,Between,0,0,0.004,138,,0.031,0.031,0,,0,0,,146
23,34,Kojak_42;Kojak_2102,P69908;P69910,;,;,false,P69910,,,false,341;341,21,,136.1,false,true,false,false,2,1,Self,0,0,0,136.1,,0,0,0,,0,0,,710
714,577,Kojak_2586;Kojak_2616,P0AGE9,,,false,P0A836,,,false,241,295,,127.3,false,true,false,false,2,1,Between,0,0,0.004,127.3,,0.018,0.032,0,,0,0,,49
713,1800,Kojak_343,P0AF36,,,false,P0ACF4,,,false,35,86,,126.7,false,true,false,false,1,1,Between,0,0,0.004,126.7,,0,0.031,0,,0,0,,607
712,1221,Kojak_3153;Kojak_3152,P0A7N9,,,false,P0A7L8,,,false,10,62,,126,false,true,false,false,2,1,Between,0,0,0.004,126,,0.023,0.018,0,,0,0,,606
584,321;1731,Kojak_3398;Kojak_3815;Kojak_1251;Kojak_1252,P0AFD6,,,false,P0AFD1,,,false,171,116,,120.478,false,true,false,false,4,2,Between,0,0,0.004,120,,0,0.018,0,,0,0,,605
710,3903,Kojak_1099,P0A7V8,,,false,P62399,,,false,22,78,,117.5,false,true,false,false,1,1,Between,0,0,0.004,117.5,,0.018,0.018,0,,0,0,,604
709,931,Kojak_1852;Kojak_1871;Kojak_2685;Kojak_1851,P02359,,,false,P0A705,,,false,171,267,,116.002,false,true,false,false,4,1,Between,0,0,0.004,115.7,,0.018,0.018,0,,0,0,,603
185,1079;1266,Kojak_2195;Kojak_2609;Kojak_2196;Kojak_2673,P0A7L8,,,false,P0C018,,,false,62,17,,111.796,false,true,false,false,4,2,Between,0,0,0.004,111.4,,0.018,0.031,0,,0,0,,602
15,41;119,Kojak_3097;Kojak_3096;Kojak_2830;Kojak_2077,P13029,,,false,P37746;P13029,;,;,false,64,359;64,,111.647,false,true,false,false,4,2,Self,0,0,0,111.2,,0,0,0,,0,0,,715
21,54,Kojak_1017,P06959,,,false,P06968;P06959,;,;,false,161,3;0,,108.5,false,true,false,false,1,1,Self,0,0,0,108.5,,0,0,0,,0,0,,722
706,3894,Kojak_1046,P0A717,,,false,P75960,,,false,5,32,,106.4,false,true,false,false,1,1,Between,0,0,0.004,106.4,,0.018,0.018,0,,0,0,,601
705,413,Kojak_3276,P0A6X7,,,false,P0A6Y1,,,false,86,3,,105.5,false,true,false,false,1,1,Between,0,0,0.004,105.5,,0.031,0.032,0,,0,0,,264
704,3160,Kojak_95;Kojak_421,P0A8T7,,,false,P0A800,,,false,557,12,,104.811,false,true,false,false,2,1,Between,0,0,0.004,103.4,,0.031,0.018,0,,0,0,,14
703,1149,Kojak_3496;Kojak_3395,P0ADQ7,,,false,P64581,,,false,40,48,,103.2,false,true,false,false,2,1,Between,0,0,0.004,103.2,,0.018,0.031,0,,0,0,,11
702,3356,Kojak_1068,P0A7R1,,,false,P45577,,,false,8,54,,101.6,false,true,false,false,1,1,Between,0,0,0.004,101.6,,0.018,0.031,0,,0,0,,597
701,1546,Kojak_394;Kojak_711,P0AG55,,,false,P0A7K2,,,false,134,85,,94.597,false,true,false,false,2,1,Between,0,0,0.004,94.59,,0,0.018,0,,0,0,,166
700,1894,Kojak_2468,P0AFG3,,,false,P0AFG6,,,false,476,94,,94.56,false,true,false,false,1,1,Between,0,0,0.004,94.56,,0.031,0.018,0,,0,0,,68
699,1968,Kojak_2724,P0A7L0,,,false,P0ACF4,,,false,167,67,,93.72,false,true,false,false,1,1,Between,0,0,0.004,93.72,,0.018,0.031,0,,0,0,,177
698,3464,Kojak_1126,P0A6F5,,,false,P21156,,,false,42,81,,86.35,false,true,false,false,1,1,Between,0,0,0.004,86.35,,0.018,0.018,0,,0,0,,593
697,2008,Kojak_3742,P0A7M9,,,false,P62399,,,false,8,145,,85.82,false,true,false,false,1,1,Between,0,0,0.004,85.82,,0.018,0.018,0,,0,0,,170
696,2537,Kojak_2582;Kojak_2644;Kojak_2643,P0A6Y1,,,false,P0A6X7,,,false,84,66,,83.282,false,true,false,false,3,1,Between,0,0,0.004,82.98,,0.032,0.031,0,,0,0,,264
695,235,Kojak_3618;Kojak_3687;Kojak_2483;Kojak_2482,P06959,,,false,P0A9P0,,,false,317,339,,81.482,false,true,false,false,4,1,Between,0,0,0.004,81.11,,0,0.032,0,,0,0,,168
20,209,Kojak_1591,P15723,,,false,P15723;P16682;P0ABD5;P0AB91,;;;,;;;,false,82,1;1;1;11,,79.71,false,true,false,false,1,1,Self,0,0,0,79.71,,0,0,0,,0,0,,713
694,2523,Kojak_827,P0AFF6,,,false,P0A8V2,,,false,38,909,,78.08,false,true,false,false,1,1,Between,0,0,0.004,78.08,,0.031,0.031,0,,0,0,,12
693,1708,Kojak_1332;Kojak_1378;Kojak_1331,P09373,,,false,P29745,,,false,725,325,,76.186,false,true,false,false,3,1,Between,0,0,0.004,76.15,,0.018,0.018,0,,0,0,,65
692,3862,Kojak_2646,P0A7S9,,,false,P02359,,,false,117,136,,73.74,false,true,false,false,1,1,Between,0,0,0.004,73.74,,0.018,0.018,0,,0,0,,5
691,988,Kojak_578,P02359,,,false,P0ACF4,,,false,171,67,,70.11,false,true,false,false,1,1,Between,0,0,0.004,70.11,,0.018,0.031,0,,0,0,,178
118,1584;455,Kojak_3498;Kojak_1679;Kojak_1680,P0A6Y1,,,false,P0A6X7,,,false,75,97,,70.02,false,true,false,false,3,2,Between,0,0,0.004,70.02,,0.032,0.031,0,,0,0,,264
689,3853,Kojak_2346,P0A9Q1,,,false,P0ACF4,,,false,178,67,,69.27,false,true,false,false,1,1,Between,0,0,0.004,69.27,,0.031,0.031,0,,0,0,,584
688,3228,Kojak_1550;Kojak_1549,P0AG67,,,false,P0ACF4,,,false,229,18,,65.536,false,true,false,false,2,1,Between,0,0,0.004,65.35,,0,0.031,0,,0,0,,137
687,3846,Kojak_855,P0AES6,,,false,P0AES4,,,false,798,276,,64.45,false,true,false,false,1,1,Between,0,0,0.004,64.45,,0.018,0.018,0,,0,0,,73
686,3845,Kojak_2795,P02359,,,false,P0A7W1,,,false,149,159,,64.21,false,true,false,false,1,1,Between,0,0,0.004,64.21,,0.018,0.031,0,,0,0,,152
685,2299,Kojak_276,P0A6X7,,,false,P0A6Y1,,,false,66,69,,63.91,false,true,false,false,1,1,Between,0,0,0.004,63.91,,0.031,0.032,0,,0,0,,264
684,1703,Kojak_2246;Kojak_3295;Kojak_3352,P0A7W1,,,false,P0A7W7,,,false,86,69,,61.218,false,true,false,false,3,1,Between,0,0,0.004,61.1,,0.031,0.018,0,,0,0,,401
19,8,Kojak_756;Kojak_2884,P0A8N5;P0A8N3,;,;,false,P0A8N5,,,false,82;82,114,,60.92,false,true,false,false,2,1,Self,0,0,0,59.05,,0,0,0,,0,0,,726
683,1694,Kojak_1629,P0A7M6,,,false,P0ADZ0,,,false,54,9,,59.93,false,true,false,false,1,1,Between,0,0,0.004,59.93,,0.023,0.031,0,,0,0,,578
257,531;1316,Kojak_1621;Kojak_1651;Kojak_215,P75949,,,false,P0A6F5,,,false,296,42,,59.274,false,true,false,false,3,2,Between,0,0,0.004,59.25,,0.032,0.018,0,,0,0,,25
