ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
364,551;975;1100;1231;1668;1755;1177;369;425;636;1463;379,1215;4365;4818;5402;4021;3009;4628;1302;1109;2472;5432;1373,ProteinProspector5756;ProteinProspector3469;ProteinProspector2963;ProteinProspector2446;ProteinProspector2024;ProteinProspector3129;ProteinProspector1619;ProteinProspector1995;ProteinProspector2641;ProteinProspector6519;ProteinProspector6349;ProteinProspector5387;ProteinProspector1704;ProteinProspector6476,P0ACF4,null,DNA-binding protein HU-beta,false,P02359,null,30S ribosomal protein S7,false,,12.897,false,true,false,false,14,12,12,Between,0,0.011,0.017,,0,0,0
178,534;1718;183;1408;1310;1173;1721;1090;1521,1995;726;565;2739;1998;4341;2539;2299;2833,ProteinProspector5867;ProteinProspector3499;ProteinProspector2564;ProteinProspector4044;ProteinProspector7253;ProteinProspector3266;ProteinProspector5126;ProteinProspector5072;ProteinProspector4062;ProteinProspector2652;ProteinProspector1943;ProteinProspector2173;ProteinProspector3015;ProteinProspector2722;ProteinProspector4237,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A7Z4,null,DNA-directed RNA polymerase subunit alpha,false,,12.643,false,true,false,false,15,9,9,Between,0,0.011,0.017,,0,0,0
483,1473;1459;502;716;742;624;764;1121;616;1011;1418;881;669;667;752,3584;2835;1347;147;852;376;3177;210;891;4388;291;3123;1848;453;3113,ProteinProspector3429;ProteinProspector3865;ProteinProspector4273;ProteinProspector3245;ProteinProspector6017;ProteinProspector4940;ProteinProspector4814;ProteinProspector5425;ProteinProspector4687;ProteinProspector2888;ProteinProspector5468;ProteinProspector3341;ProteinProspector4206;ProteinProspector3714;ProteinProspector3939;ProteinProspector5165;ProteinProspector5175;ProteinProspector4733,P0A705,null,Translation initiation factor IF-2,false,P0A7R5,null,30S ribosomal protein S10,false,,12.419,false,true,false,false,18,15,15,Between,0,0.011,0.018,,0.001,0.001,0
117,235;1469;121;1253;588;1498;1678;113;871;1267;984,774;206;389;2485;4951;2261;2100;2080;358;3857;5524;4413,ProteinProspector7036;ProteinProspector3655;ProteinProspector6201;ProteinProspector7615;ProteinProspector7463;ProteinProspector4340;ProteinProspector5371;ProteinProspector2886;ProteinProspector5598;ProteinProspector4164;ProteinProspector3026;ProteinProspector3210;ProteinProspector4192;ProteinProspector3966;ProteinProspector7476;ProteinProspector3974;ProteinProspector2319;ProteinProspector3428,P0A705,null,Translation initiation factor IF-2,false,P0A707,null,Translation initiation factor IF-3,false,,12.376,false,true,false,false,18,12,11,Between,0,0.011,0.018,,0,0,0
409,735;1514;1599;1369;1819;567;1293;407,1800;3182;2337;3115;2031;2028;2117;572,ProteinProspector4836;ProteinProspector2879;ProteinProspector4061;ProteinProspector3103;ProteinProspector2703;ProteinProspector4424;ProteinProspector3984;ProteinProspector2772;ProteinProspector1670;ProteinProspector2006;ProteinProspector5706;ProteinProspector5740;ProteinProspector3831;ProteinProspector6394,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7U3,null,30S ribosomal protein S19,false,,12.235,false,true,false,false,14,8,8,Between,0,0.011,0.018,,0,0,0
271,510;855;1685;688;1695;1017;702;271;1411;1547,1871;3329;3576;695;4315;1021;1300;915;942;2516,ProteinProspector5961;ProteinProspector4071;ProteinProspector4105;ProteinProspector2889;ProteinProspector4288;ProteinProspector5066;ProteinProspector2498;ProteinProspector2096;ProteinProspector6205;ProteinProspector6215;ProteinProspector5008;ProteinProspector6949;ProteinProspector3094;ProteinProspector5457;ProteinProspector2767;ProteinProspector3766,P0A6Y1,null,Integration host factor subunit beta,false,P0A7V3,null,30S ribosomal protein S3,false,,12.13,false,true,false,false,16,10,10,Between,0,0.011,0.018,,0,0,0
138,925;1345;143;585;1583;1617;1084;1018;672;1295;838,716;2962;451;2219;812;4062;4831;4387;2221;1723;3684,ProteinProspector3708;ProteinProspector3863;ProteinProspector4892;ProteinProspector7383;ProteinProspector5613;ProteinProspector2373;ProteinProspector3886;ProteinProspector3222;ProteinProspector2424;ProteinProspector3006;ProteinProspector3277;ProteinProspector5179;ProteinProspector3858;ProteinProspector5652;ProteinProspector4148,P0AG67,null,30S ribosomal protein S1,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,11.952,false,true,false,false,15,11,11,Between,0,0.011,0.019,,0,0,0
179,1442;1809;675;1360;174;647;1488;296;1176,2538;3461;2689;1408;550;2509;1033;321;5205,ProteinProspector2871;ProteinProspector5292;ProteinProspector1867;ProteinProspector2168;ProteinProspector2832;ProteinProspector5155;ProteinProspector4916;ProteinProspector3687;ProteinProspector7292;ProteinProspector5335;ProteinProspector1649;ProteinProspector6835;ProteinProspector2635,P02358,null,30S ribosomal protein S6,false,P0ACF4,null,DNA-binding protein HU-beta,false,,11.897,false,true,false,false,13,9,9,Between,0,0.011,0.019,,0,0,0
52,1042;280;1209;54;1553;663;1272;375;829;1261,4632;948;469;226;281;2652;615;74;159;117;744,ProteinProspector3198;ProteinProspector6891;ProteinProspector3853;ProteinProspector7366;ProteinProspector7631;ProteinProspector5916;ProteinProspector3629;ProteinProspector5152;ProteinProspector5207;ProteinProspector4846;ProteinProspector4630;ProteinProspector3851;ProteinProspector3350;ProteinProspector4042;ProteinProspector6513;ProteinProspector4232;ProteinProspector6711;ProteinProspector6467;ProteinProspector7100,P0A7V0,null,30S ribosomal protein S2,false,P0AG67,null,30S ribosomal protein S1,false,,11.772,false,true,false,false,19,11,10,Between,0,0.011,0.019,,0,0,0
332,1033;1238;589;1563;337;1194;787;1138;833;583;788;1451,495;59;2233;4604;1154;2482;3314;5035;2954;1847;1071;3886,ProteinProspector5352;ProteinProspector7258;ProteinProspector3970;ProteinProspector6395;ProteinProspector5614;ProteinProspector3247;ProteinProspector2983;ProteinProspector6682;ProteinProspector5359;ProteinProspector4944;ProteinProspector4540;ProteinProspector2806;ProteinProspector4201;ProteinProspector5615;ProteinProspector4529;ProteinProspector3596;ProteinProspector3938,P0ACF8,null,DNA-binding protein H-NS,false,P0A8F0,null,Uracil phosphoribosyltransferase,false,,11.756,false,true,false,false,17,12,12,Between,0,0.011,0.019,,0,0,0
124,1605;1097;1653;1763;666;594;1200;125,4264;991;4276;5782;1988;2257;5060;418,ProteinProspector2634;ProteinProspector3109;ProteinProspector2990;ProteinProspector2502;ProteinProspector2646;ProteinProspector2039;ProteinProspector1554;ProteinProspector5200;ProteinProspector5618;ProteinProspector2544;ProteinProspector7421,P0A817,null,S-adenosylmethionine synthase,false,P0A6F5,null,60 kDa chaperonin,false,,11.658,false,true,false,false,11,8,8,Between,0,0.011,0.019,,0,0,0
358,353;1397;1462;879;812;937;1316;1352;517;741;1086;448,1274;5922;6140;3534;3483;4185;2937;5635;1907;3040;2241;1626,ProteinProspector6557;ProteinProspector1917;ProteinProspector1705;ProteinProspector3941;ProteinProspector4353;ProteinProspector3682;ProteinProspector2167;ProteinProspector2022;ProteinProspector5929;ProteinProspector4788;ProteinProspector3014;ProteinProspector6237,P69908,null,Glutamate decarboxylase alpha,false,P0A6Y8,null,Chaperone protein DnaK,false,,11.625,false,true,false,false,12,12,12,Between,0,0.011,0.019,,0.001,0.001,0
791,802;1777;821;1570;1180;912;1201;1166,3153;813;3346;1478;4657;810;1885;2816,ProteinProspector4467;ProteinProspector1843;ProteinProspector1509;ProteinProspector4272;ProteinProspector5512;ProteinProspector3564;ProteinProspector5030;ProteinProspector2627;ProteinProspector6770;ProteinProspector7063;ProteinProspector5185;ProteinProspector5029;ProteinProspector2709,P09372,null,Protein GrpE,false,P0A6Y8,null,Chaperone protein DnaK,false,,11.51,false,true,false,false,13,8,8,Between,0,0.011,0.02,,0,0,0
3,1043;999;1269;1339;6;1104;1758;639;477,1544;4481;496;1754;18;31;76;799;1730,ProteinProspector6267;ProteinProspector5854;ProteinProspector3366;ProteinProspector5343;ProteinProspector4262;ProteinProspector3527;ProteinProspector5611;ProteinProspector7820;ProteinProspector4840;ProteinProspector6943;ProteinProspector4800;ProteinProspector2132;ProteinProspector2434;ProteinProspector5340;ProteinProspector6106,P0A7J7,null,50S ribosomal protein L11,false,P0A7K2,null,50S ribosomal protein L7/L12,false,,11.032,false,true,false,false,15,9,9,Between,0,0.011,0.022,,0,0,0
351,472;832;488;350;1131;770;473;1603;1730,1698;3634;1799;1273;4890;3211;1724;2848;1785,ProteinProspector6150;ProteinProspector4207;ProteinProspector6048;ProteinProspector6594;ProteinProspector2843;ProteinProspector4617;ProteinProspector6137;ProteinProspector2655;ProteinProspector3113;ProteinProspector2296;ProteinProspector1785,P0ACF4,null,DNA-binding protein HU-beta,false,P62399,null,50S ribosomal protein L5,false,,10.542,false,true,false,false,11,9,9,Between,0,0.011,0.023,,0,0,0
444,446;870;1193;698;1244;1757;1474,1617;3856;111;2831;511;719;2948,ProteinProspector6216;ProteinProspector3965;ProteinProspector7753;ProteinProspector3859;ProteinProspector5035;ProteinProspector3599;ProteinProspector7321;ProteinProspector4621;ProteinProspector2065;ProteinProspector2615;ProteinProspector4677;ProteinProspector2923,P0A7R9,null,30S ribosomal protein S11,false,P0AG67,null,30S ribosomal protein S1,false,,10.444,false,true,false,false,12,7,7,Between,0,0.011,0.023,,0,0,0
372,1301;514;1205;382;1727;995;673;1282,2101;725;2822;1384;4207;4367;2682;2379,ProteinProspector4251;ProteinProspector4941;ProteinProspector5939;ProteinProspector2539;ProteinProspector6456;ProteinProspector1991;ProteinProspector2073;ProteinProspector3364;ProteinProspector5174;ProteinProspector4190;ProteinProspector5259,P60422,null,50S ribosomal protein L2,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,10.414,false,true,false,false,11,8,8,Between,0,0.011,0.023,,0,0,0
174,1331;186;621;494;1461;1370;308;918;1016;1039,2654;593;2400;1812;1057;3179;1040;1448;3398;4317,ProteinProspector5138;ProteinProspector3833;ProteinProspector7285;ProteinProspector5436;ProteinProspector6037;ProteinProspector3538;ProteinProspector3872;ProteinProspector3783;ProteinProspector4648;ProteinProspector6800;ProteinProspector3740;ProteinProspector3315;ProteinProspector3194,P0A7V3,null,30S ribosomal protein S3,false,P0AG67,null,30S ribosomal protein S1,false,,10.403,false,true,false,false,13,10,10,Between,0,0.011,0.023,,0.001,0.001,0
85,714;665;440;1192;77;1114;1235;591;412;301;527;1058;419,2927;2153;1591;1170;274;1666;1595;809;1460;815;1960;985;1507,ProteinProspector4923;ProteinProspector5211;ProteinProspector6295;ProteinProspector5953;ProteinProspector4569;ProteinProspector7555;ProteinProspector5926;ProteinProspector5302;ProteinProspector4175;ProteinProspector5982;ProteinProspector5627;ProteinProspector6356;ProteinProspector6797;ProteinProspector5891;ProteinProspector5689;ProteinProspector6166;ProteinProspector6324,P0A6H1,null,ATP-dependent Clp protease ATP-binding subunit ClpX,false,P33554,null,Prepilin peptidase-dependent protein A,false,,10.237,false,true,false,false,17,13,13,Between,0,0.011,0.024,,0.002,0.002,0
49,556;202;1294;751;1429;1601;729;39;1134,33;609;140;3093;1355;2730;1108;148;1211,ProteinProspector5771;ProteinProspector7219;ProteinProspector5372;ProteinProspector4000;ProteinProspector4756;ProteinProspector1812;ProteinProspector2925;ProteinProspector2841;ProteinProspector4886;ProteinProspector7696;ProteinProspector4735;ProteinProspector6640,P0AG67,null,30S ribosomal protein S1,false,P68679,null,30S ribosomal protein S21,false,,10.134,false,true,false,false,12,9,9,Between,0,0.011,0.024,,0,0,0
346,596;1025;724;357;457;611;1277;1443;681;1274,2270;4577;1551;1250;610;2307;2036;2418;38;427,ProteinProspector5563;ProteinProspector3269;ProteinProspector4865;ProteinProspector6562;ProteinProspector6192;ProteinProspector5471;ProteinProspector3915;ProteinProspector5822;ProteinProspector3634;ProteinProspector3961;ProteinProspector5097;ProteinProspector7452;ProteinProspector3382,P0A6X7,null,Integration host factor subunit alpha,false,P0A7V3,null,30S ribosomal protein S3,false,,9.968,false,true,false,false,13,10,10,Between,0,0.011,0.024,,0.001,0.001,0
422,1597;1103;994;1658;429;554;795,4073;149;4448;3953;1562;221;2524,ProteinProspector2562;ProteinProspector3330;ProteinProspector4551;ProteinProspector7704;ProteinProspector3392;ProteinProspector3887;ProteinProspector1809;ProteinProspector6293;ProteinProspector5759;ProteinProspector4516,P0A6Y1,null,Integration host factor subunit beta,false,P0A7U3,null,30S ribosomal protein S19,false,,9.798,false,true,false,false,10,7,7,Between,0,0.011,0.024,,0,0,0
90,455;1399;1444;411;1141;80;651;958;1027,1641;537;1128;1453;102;270;2561;3749;4536,ProteinProspector6162;ProteinProspector7311;ProteinProspector2670;ProteinProspector3329;ProteinProspector4363;ProteinProspector6369;ProteinProspector4410;ProteinProspector7101;ProteinProspector7587;ProteinProspector5309;ProteinProspector3597;ProteinProspector3272,P0A7V0,null,30S ribosomal protein S2,false,P0A705,null,Translation initiation factor IF-2,false,,9.696,false,true,false,false,12,9,9,Between,0,0.011,0.026,,0.001,0.001,0
111,986;1607;106;1398;1631;658,3735;1912;371;2900;3704;2604,ProteinProspector3444;ProteinProspector3688;ProteinProspector2266;ProteinProspector7514;ProteinProspector3967;ProteinProspector4165;ProteinProspector2420;ProteinProspector3000;ProteinProspector5228,P0AFF6,null,Transcription termination/antitermination protein NusA,false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,,9.608,false,true,false,false,9,6,6,Between,0,0.011,0.026,,0,0,0
530,1195;538;1072;1485;668;1297;1288,4908;1878;4798;2144;2673;5623;5580,ProteinProspector2568;ProteinProspector5874;ProteinProspector3034;ProteinProspector4749;ProteinProspector2816;ProteinProspector5180;ProteinProspector2212;ProteinProspector2262,P0ACF4,null,DNA-binding protein HU-beta,false,P0AG67,null,30S ribosomal protein S1,false,,9.527,false,true,false,false,8,7,7,Between,0,0.011,0.027,,0.001,0.001,0
373,1726;381;1368;1709,559;1385;2976;1542,ProteinProspector2844;ProteinProspector1589;ProteinProspector6480;ProteinProspector1966;ProteinProspector1594;ProteinProspector3309,P0A7V3,null,30S ribosomal protein S3,false,P0A7R5,null,30S ribosomal protein S10,false,,9.439,false,true,false,false,6,4,4,Between,0,0.011,0.028,,0,0,0
313,632;653;754;317;1366;824;1644;859,2065;2599;3100;1067;1424;3581;4048;3818,ProteinProspector5380;ProteinProspector5268;ProteinProspector4740;ProteinProspector6782;ProteinProspector4011;ProteinProspector4390;ProteinProspector4244;ProteinProspector2492;ProteinProspector2756;ProteinProspector4030,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7R1,null,50S ribosomal protein L9,false,,9.408,false,true,false,false,10,8,8,Between,0,0.011,0.028,,0,0,0
763,1257;1251;776;1250;1071;1010;1108,240;99;3258;553;737;90;485,ProteinProspector5184;ProteinProspector4473;ProteinProspector5117;ProteinProspector4563;ProteinProspector4592;ProteinProspector4582;ProteinProspector5142;ProteinProspector5323;ProteinProspector6387;ProteinProspector6766;ProteinProspector5831;ProteinProspector7324;ProteinProspector4633,P09831,null,Glutamate synthase [NADPH] large chain,false,P09832,null,Glutamate synthase [NADPH] small chain,false,,9.397,false,true,false,false,13,7,7,Between,0,0.011,0.028,,0.002,0.002,0
354,1546;361;1614;1724,787;1275;64;3317,ProteinProspector4769;ProteinProspector3503;ProteinProspector6978;ProteinProspector6582;ProteinProspector4468;ProteinProspector2874;ProteinProspector6695;ProteinProspector2614;ProteinProspector2979;ProteinProspector4521,P0A7V0,null,30S ribosomal protein S2,false,P0ACF4,null,DNA-binding protein HU-beta,false,,9.378,false,true,false,false,10,4,4,Between,0,0.011,0.028,,0,0,0
342,1189;800;387;345;843;1585,5243;3212;1541;1232;1205;1136;2011;2510,ProteinProspector2599;ProteinProspector4479;ProteinProspector5658;ProteinProspector6490;ProteinProspector6620;ProteinProspector4806;ProteinProspector5662;ProteinProspector4139;ProteinProspector2845;ProteinProspector3115,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7S3,null,30S ribosomal protein S12,false,,9.252,false,true,false,false,10,8,6,Between,0,0.011,0.029,,0,0,0
55,1544;646;65;1225;1047;1610,2508;2526;235;5374;558;6126,ProteinProspector2418;ProteinProspector4445;ProteinProspector5342;ProteinProspector7630;ProteinProspector2465;ProteinProspector7244;ProteinProspector5170;ProteinProspector1369,P75949,null,Beta-hexosaminidase,false,P0A6F5,null,60 kDa chaperonin,false,,9.246,false,true,false,false,8,6,6,Between,0,0.011,0.029,,0,0,0
176,607;1573;1300;899;178;1222;803,2318;3536;426;3986;568;1119;3376,ProteinProspector5531;ProteinProspector2281;ProteinProspector4306;ProteinProspector6123;ProteinProspector6030;ProteinProspector7442;ProteinProspector3843;ProteinProspector7264;ProteinProspector3983;ProteinProspector6716;ProteinProspector4463,P0A7U3,null,30S ribosomal protein S19,false,P0AG67,null,30S ribosomal protein S1,false,,9.098,false,true,false,false,11,7,7,Between,0,0.011,0.029,,0,0,0
390,1719;835;1502;397;1188,408;3288;1014;1412;3224,ProteinProspector7148;ProteinProspector2584;ProteinProspector3753;ProteinProspector6608;ProteinProspector4169;ProteinProspector3522;ProteinProspector3467;ProteinProspector6405;ProteinProspector2594,P02359,null,30S ribosomal protein S7,false,P0A7G2,null,30S ribosome-binding factor,false,,9.078,false,true,false,false,9,5,5,Between,0,0.011,0.029,,0,0,0
403,414;553;1255;660;1044;1751,653;2091;2198;182;1463;2764,ProteinProspector6384;ProteinProspector5767;ProteinProspector4282;ProteinProspector5453;ProteinProspector5237;ProteinProspector5813;ProteinProspector6365;ProteinProspector3418;ProteinProspector2466;ProteinProspector3025,P0A7T3,null,30S ribosomal protein S16,false,P68191,null,Stationary-phase-induced ribosome-associated protein,false,,9.055,false,true,false,false,10,6,6,Between,0,0.011,0.029,,0,0,0
597,605;1613;950;1608,2345;2059;135;830;3934,ProteinProspector5509;ProteinProspector4591;ProteinProspector3063;ProteinProspector5814;ProteinProspector6788;ProteinProspector5650;ProteinProspector6855;ProteinProspector6597;ProteinProspector3167;ProteinProspector2526,P0A7S3,null,30S ribosomal protein S12,false,P0A6Y1,null,Integration host factor subunit beta,false,,8.902,false,true,false,false,10,5,4,Between,0,0.011,0.031,,0,0,0
501,1116;679;1496;513;592;1574,1633;2370;837;1870;2250;995,ProteinProspector2897;ProteinProspector5106;ProteinProspector5610;ProteinProspector4450;ProteinProspector5549;ProteinProspector5965;ProteinProspector5606;ProteinProspector3695;ProteinProspector4417;ProteinProspector6041,P0A7L0,null,50S ribosomal protein L1,false,P0A7N9,null,50S ribosomal protein L33,false,,8.749,false,true,false,false,10,6,6,Between,0,0.011,0.034,,0,0,0
278,458;1422;287;687;1053;1666,110;3404;977;2694;480;4463,ProteinProspector6176;ProteinProspector4124;ProteinProspector3762;ProteinProspector6889;ProteinProspector5088;ProteinProspector7396;ProteinProspector5040;ProteinProspector3380;ProteinProspector1937,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7S3,null,30S ribosomal protein S12,false,,8.744,false,true,false,false,9,6,6,Between,0,0.011,0.034,,0,0,0
220,1299;876;909;1497;226;1214,2444;3888;3315;2008;732;70,ProteinProspector3940;ProteinProspector5390;ProteinProspector3942;ProteinProspector3755;ProteinProspector3935;ProteinProspector3158;ProteinProspector7089;ProteinProspector7625;ProteinProspector3770,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0ACF0,null,DNA-binding protein HU-alpha,false,,8.645,false,true,false,false,9,6,6,Between,0,0.011,0.037,,0.001,0.001,0
912,1669;1319;1432;923,160;311;1137;4111,ProteinProspector4119;ProteinProspector2929;ProteinProspector4822;ProteinProspector4276;ProteinProspector4655;ProteinProspector3828;ProteinProspector3889;ProteinProspector3729,P0A786,null,Aspartate carbamoyltransferase catalytic subunit,false,P0A7F3,null,Aspartate carbamoyltransferase regulatory chain,false,,8.606,false,true,false,false,8,4,4,Between,0,0.011,0.037,,0,0,0
221,420;231;1641;524;1110;743;987,538;727;2371;1939;4474;137;367,ProteinProspector6318;ProteinProspector7104;ProteinProspector3355;ProteinProspector4574;ProteinProspector4372;ProteinProspector5903;ProteinProspector2931;ProteinProspector4794;ProteinProspector6141;ProteinProspector6691,P0A7V3,null,30S ribosomal protein S3,false,P0A7V0,null,30S ribosomal protein S2,false,,8.605,false,true,false,false,10,7,7,Between,0,0.011,0.037,,0,0,0
65,1178;437;889;283;1379;1075;63;558,961;1539;1854;477;795;954;203;2088,ProteinProspector4205;ProteinProspector6872;ProteinProspector6303;ProteinProspector3916;ProteinProspector6900;ProteinProspector4619;ProteinProspector7032;ProteinProspector6723;ProteinProspector5257;ProteinProspector6468;ProteinProspector7633;ProteinProspector5776,P0A707,null,Translation initiation factor IF-3,false,P0A7S9,null,30S ribosomal protein S13,false,,8.58,false,true,false,false,12,8,8,Between,0,0.011,0.04,,0.001,0.001,0
779,878;794;970;1309;1333;1143,3504;3342;4321;2745;413;724,ProteinProspector3956;ProteinProspector4508;ProteinProspector3513;ProteinProspector5110;ProteinProspector4057;ProteinProspector5103;ProteinProspector3817;ProteinProspector5071;ProteinProspector5836,P0A7T7,null,30S ribosomal protein S18,false,P0AG67,null,30S ribosomal protein S1,false,,8.575,false,true,false,false,9,6,6,Between,0,0.011,0.04,,0.002,0.002,0
695,1342;1175;706;1400;1296,1308;304;2577;176;672,ProteinProspector4299;ProteinProspector4393;ProteinProspector4474;ProteinProspector6301;ProteinProspector4965;ProteinProspector5605;ProteinProspector3088;ProteinProspector5214;ProteinProspector4108,P0A7R1,null,50S ribosomal protein L9,false,P0A7M2,null,50S ribosomal protein L28,false,,8.458,false,true,false,false,9,5,5,Between,0,0.011,0.04,,0.001,0.001,0
420,1356;441;566;1484;774;1199,1557;1567;2138;3782;3259;1717,ProteinProspector3390;ProteinProspector5501;ProteinProspector6280;ProteinProspector5710;ProteinProspector4072;ProteinProspector3179;ProteinProspector4597;ProteinProspector4361;ProteinProspector6135,P0AEH5,null,Protein ElaB,false,P0ADQ7,null,Uncharacterized protein YgaM,false,,8.441,false,true,false,false,9,6,6,Between,0,0.011,0.042,,0.001,0.001,0
348,757;503;875;963;360;945;1087,3126;1845;3696;4089;3835;1271;3709;4654,ProteinProspector4694;ProteinProspector6008;ProteinProspector3962;ProteinProspector3519;ProteinProspector3577;ProteinProspector6567;ProteinProspector3635;ProteinProspector2996,P0ACF4,null,DNA-binding protein HU-beta,false,P0A705,null,Translation initiation factor IF-2,false,,8.424,false,true,false,false,8,8,7,Between,0,0.011,0.042,,0.001,0.003,0
629,1123;644;1506;1024;946;840,1230;2502;969;1283;1022;2458,ProteinProspector4857;ProteinProspector6649;ProteinProspector5357;ProteinProspector4639;ProteinProspector4856;ProteinProspector5921;ProteinProspector6604;ProteinProspector5850;ProteinProspector6867;ProteinProspector6647;ProteinProspector4160,P09373,null,Formate acetyltransferase 1,false,decoy:P24192,decoydecoy:null,decoy:,true,,8.403,true,false,true,false,11,6,6,Between,0.011,0.013,0.043,,0.001,0.001,0
862,1711;967;1276;874,2338;95;1715;185,ProteinProspector2103;ProteinProspector2186;ProteinProspector6182;ProteinProspector7069;ProteinProspector3760;ProteinProspector6129;ProteinProspector7550;ProteinProspector6920,P0A7R1,null,50S ribosomal protein L9,false,P60422,null,50S ribosomal protein L2,false,,8.229,false,true,false,false,8,4,4,Between,0.011,0.011,0.048,,0,0,0
1140,1358;1477;1160;1215,957;4053;5120;2096,ProteinProspector3632;ProteinProspector5003;ProteinProspector3778;ProteinProspector3471;ProteinProspector2715;ProteinProspector5772;ProteinProspector4498,P0A7U3,null,30S ribosomal protein S19,false,P02359,null,30S ribosomal protein S7,false,,8.067,false,true,false,false,7,4,4,Between,0.011,0.012,0.095,,0.001,0.001,0
130,709;1353;1028;131;842;138;1034,1644;143;4575;375;3700;432;4601,ProteinProspector4945;ProteinProspector7694;ProteinProspector2842;ProteinProspector3260;ProteinProspector7446;ProteinProspector4137;ProteinProspector7376;ProteinProspector3242,P0A6X7,null,Integration host factor subunit alpha,false,P60422,null,50S ribosomal protein L2,false,,8.045,false,true,false,false,8,7,7,Between,0.011,0.012,0.095,,0.001,0.001,0
966,1457;981;1105;1492,2550;360;904;3707,ProteinProspector4400;ProteinProspector3163;ProteinProspector6926;ProteinProspector6002;ProteinProspector2940;ProteinProspector3696;ProteinProspector3433,P0A7R9,null,30S ribosomal protein S11,false,P02359,null,30S ribosomal protein S7,false,,7.969,false,true,false,false,7,4,4,Between,0.011,0.012,0.095,,0.001,0.001,0
520,973;715;529;1767,3609;2743;1297;211,ProteinProspector3507;ProteinProspector4943;ProteinProspector5900;ProteinProspector6131;ProteinProspector1950;ProteinProspector2251,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A7Z4,null,DNA-directed RNA polymerase subunit alpha,false,,7.914,false,true,false,false,6,4,4,Between,0.011,0.012,0.1,,0,0,0
127,122;915;1533;692;1286,402;3664;920;2773;124,ProteinProspector7435;ProteinProspector3748;ProteinProspector3463;ProteinProspector3132;ProteinProspector5083;ProteinProspector7693;ProteinProspector3274,P64581,null,Uncharacterized protein YqjD,false,P0ADQ7,null,Uncharacterized protein YgaM,false,,7.696,false,true,false,false,7,5,5,Between,0.011,0.012,0.013,,0,0,0
307,449;609;519;1210;306;767;548;801,1603;2357;1891;2132;1090;3195;1904;3362,ProteinProspector6246;ProteinProspector5463;ProteinProspector5955;ProteinProspector4601;ProteinProspector5697;ProteinProspector6771;ProteinProspector4660;ProteinProspector5812;ProteinProspector4472,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,,7.675,false,true,false,false,9,8,8,Between,0.011,0.013,0.013,,0.002,0.002,0
180,1132;181;205;584;671;1061;1013,4999;555;618;2230;2664;4761;4408,ProteinProspector2850;ProteinProspector7249;ProteinProspector7227;ProteinProspector5628;ProteinProspector5177;ProteinProspector3092;ProteinProspector3331,P00579,null,RNA polymerase sigma factor RpoD,false,P0ACF4,null,DNA-binding protein HU-beta,false,,7.623,false,true,false,false,7,7,7,Between,0.011,0.013,0.013,,0.002,0.002,0
586,1448;1472;600;1069,869;161;753;4732,ProteinProspector3126;ProteinProspector4658;ProteinProspector6606;ProteinProspector2361;ProteinProspector5567;ProteinProspector3052,P62399,null,50S ribosomal protein L5,false,P0A6X7,null,Integration host factor subunit alpha,false,,7.611,false,true,false,false,6,4,4,Between,0.011,0.013,0.013,,0.001,0.001,0
239,233;1648;1596,82;3156;1497,ProteinProspector7066;ProteinProspector2729;ProteinProspector2473;ProteinProspector2363;ProteinProspector3746,P0A7T7,null,30S ribosomal protein S18,false,P68679,null,30S ribosomal protein S21,false,,7.566,false,true,false,false,5,3,3,Between,0.011,0.013,0.014,,0,0,0
767,1306;1212;782;907;846,5645;5326;3125;3442;3712,ProteinProspector2198;ProteinProspector2512;ProteinProspector4558;ProteinProspector3781;ProteinProspector4120,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7R1,null,50S ribosomal protein L9,false,,7.53,false,true,false,false,5,5,5,Between,0.011,0.013,0.014,,0.002,0.002,0
1,100;1077;5;649;1350;1052,329;419;14;1875;505;849,ProteinProspector7541;ProteinProspector6045;ProteinProspector5635;ProteinProspector7834;ProteinProspector5317;ProteinProspector5217;ProteinProspector6864;ProteinProspector6650;ProteinProspector6399;ProteinProspector5676,P0A705,null,Translation initiation factor IF-2,false,decoy:P32053,decoydecoy:null,decoy:,true,,7.489,true,false,true,false,10,6,6,Between,0.013,0.013,0.014,,0.002,0.002,0.002
