LinkID,PeptidePairIDs,PSMIDs,Protein1,Name1,Description1,Decoy1,Protein2,Name2,Description2,Decoy2,fromSite,ToSite,Croslinkers,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,fdrGroup,fdr,ifdr,PEP,,,Protein1FDR,Protein2FDR,PPIFDR,,top pep fdr,top psm fdr,,PPI id
2065,7361,ProteinProspector131;ProteinProspector121;ProteinProspector209,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1072,279,,17.352,false,true,false,false,3,1,Between,0,0,0.001,10.15,,0.158,0.158,0,,0,0,,1809
2064,7590,ProteinProspector249;ProteinProspector83;ProteinProspector205,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1242,332,,17.177,false,true,false,false,3,1,Between,0,0,0.001,10.3,,0.158,0.158,0,,0,0,,1809
2063,7191,ProteinProspector32;ProteinProspector652;ProteinProspector114,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,191,1072,,17.069,false,true,false,false,3,1,Between,0,0,0.001,10.65,,0.158,0.158,0,,0,0,,1809
2062,7028,ProteinProspector101;ProteinProspector320;ProteinProspector327,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1328,9,,16.774,false,true,false,false,3,1,Between,0,0,0.001,10.23,,0.158,0.158,0,,0,0,,1809
2061,7360,ProteinProspector182;ProteinProspector293;ProteinProspector480,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,345,1242,,16.436,false,true,false,false,3,1,Between,0,0,0.001,9.88,,0.158,0.158,0,,0,0,,1809
2059,7811,ProteinProspector0;ProteinProspector2,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,395,909,,16.349,false,true,false,false,2,1,Between,0,0,0.001,11.68,,0.158,0.158,0,,0,0,,1809
1933,6936;7557,ProteinProspector515;ProteinProspector213;ProteinProspector281,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,900,50,,16.343,false,true,false,false,3,2,Between,0,0,0.001,9.76,,0.158,0.158,0,,0,0,,1809
2058,7218,ProteinProspector175;ProteinProspector258;ProteinProspector617,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,403,90,,16.306,false,true,false,false,3,1,Between,0,0,0.001,9.9,,0.121,0.059,0,,0,0,,1716
2057,7043,ProteinProspector264;ProteinProspector149;ProteinProspector797,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,403,85,,16.037,false,true,false,false,3,1,Between,0,0,0.001,10.02,,0.121,0.059,0,,0,0,,1716
2056,7082,ProteinProspector362;ProteinProspector334;ProteinProspector462,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,403,,16.034,false,true,false,false,3,1,Between,0,0,0.001,9.37,,0.059,0.121,0,,0,0,,1716
2055,7183,ProteinProspector323;ProteinProspector415;ProteinProspector550,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,749,163,,15.858,false,true,false,false,3,1,Between,0,0,0.001,9.39,,0.158,0.158,0,,0,0,,1809
2054,7625,ProteinProspector16;ProteinProspector6,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1132,161,,15.811,false,true,false,false,2,1,Between,0,0,0.001,11.25,,0.158,0.158,0,,0,0,,1809
2053,7008,ProteinProspector369;ProteinProspector384;ProteinProspector669,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,284,152,,15.669,false,true,false,false,3,1,Between,0,0,0.001,9.29,,0.121,0.059,0,,0,0,,1716
2052,7814,ProteinProspector24;ProteinProspector4,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,395,914,,15.665,false,true,false,false,2,1,Between,0,0,0.001,11.27,,0.158,0.158,0,,0,0,,1809
2051,7548,ProteinProspector45;ProteinProspector1,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,66,914,,15.651,false,true,false,false,2,1,Between,0,0,0.001,11.57,,0.158,0.158,0,,0,0,,1809
2050,7063,ProteinProspector355;ProteinProspector517;ProteinProspector685,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,156,339,,15.496,false,true,false,false,3,1,Between,0,0,0.001,9.34,,0.059,0.121,0,,0,0,,1716
2049,6973,ProteinProspector670;ProteinProspector347;ProteinProspector568,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1151,163,,15.432,false,true,false,false,3,1,Between,0,0,0.001,9.35,,0.158,0.158,0,,0,0,,1809
2048,6988,ProteinProspector428;ProteinProspector506;ProteinProspector727,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,339,,15.329,false,true,false,false,3,1,Between,0,0,0.001,9.16,,0.059,0.121,0,,0,0,,1716
2047,7708,ProteinProspector25;ProteinProspector46,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1132,169,,15.127,false,true,false,false,2,1,Between,0,0,0.001,10.85,,0.158,0.158,0,,0,0,,1809
2046,6972,ProteinProspector22;ProteinProspector56,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,161,781,,15.107,false,true,false,false,2,1,Between,0,0,0.001,10.9,,0.158,0.158,0,,0,0,,1809
2045,7528,ProteinProspector139;ProteinProspector19,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,890,395,,14.906,false,true,false,false,2,1,Between,0,0.001,0.001,11,,0.158,0.158,0,,0,0,,1809
2044,7554,ProteinProspector55;ProteinProspector93,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,909,50,,14.652,false,true,false,false,2,1,Between,0,0.001,0.001,10.46,,0.158,0.158,0,,0,0,,1809
2043,7562,ProteinProspector277;ProteinProspector18,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,87,900,,14.628,false,true,false,false,2,1,Between,0,0.001,0.001,11.08,,0.158,0.158,0,,0,0,,1809
2042,7588,ProteinProspector67;ProteinProspector99,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1242,781,,14.574,false,true,false,false,2,1,Between,0,0.001,0.001,10.37,,0.158,0.158,0,,0,0,,1809
2041,6932,ProteinProspector908;ProteinProspector520;ProteinProspector508,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,338,90,,14.509,false,true,false,false,3,1,Between,0,0.001,0.001,9.01,,0.121,0.059,0,,0,0,,1716
2040,7260,ProteinProspector44;ProteinProspector184,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,278,,14.44,false,true,false,false,2,1,Between,0,0.001,0.001,10.54,,0.059,0.121,0,,0,0,,1716
2038,7090,ProteinProspector84;ProteinProspector163,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,781,163,,14.335,false,true,false,false,2,1,Between,0,0.001,0.001,10.3,,0.158,0.158,0,,0,0,,1809
2036,7081,ProteinProspector13;ProteinProspector523,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1328,13,,14.31,false,true,false,false,2,1,Between,0,0.001,0.001,11.15,,0.158,0.158,0,,0,0,,1809
2035,7064,ProteinProspector75;ProteinProspector199,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,972,279,,14.253,false,true,false,false,2,1,Between,0,0.001,0.001,10.34,,0.158,0.158,0,,0,0,,1809
2034,7597,ProteinProspector78;ProteinProspector240,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,265,992,,14.143,false,true,false,false,2,1,Between,0,0.001,0.001,10.33,,0.158,0.158,0,,0,0,,1809
2033,7422,ProteinProspector115;ProteinProspector198,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,321,163,,14.137,false,true,false,false,2,1,Between,0,0.001,0.001,10.17,,0.158,0.158,0,,0,0,,1809
2032,7407,ProteinProspector117;ProteinProspector201,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,781,1073,,14.123,false,true,false,false,2,1,Between,0,0.001,0.001,10.17,,0.158,0.158,0,,0,0,,1809
2031,7570,ProteinProspector79;ProteinProspector259,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1151,161,,14.109,false,true,false,false,2,1,Between,0,0.001,0.001,10.33,,0.158,0.158,0,,0,0,,1809
2030,7621,ProteinProspector208;ProteinProspector122,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1242,321,,14.102,false,true,false,false,2,1,Between,0,0.001,0.001,10.15,,0.158,0.158,0,,0,0,,1809
2029,7394,ProteinProspector47;ProteinProspector338,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,284,,14.089,false,true,false,false,2,1,Between,0,0.001,0.001,10.53,,0.059,0.121,0,,0,0,,1716
2028,7533,ProteinProspector134;ProteinProspector309,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1306,395,,13.838,false,true,false,false,2,1,Between,0,0.001,0.001,10.1,,0.158,0.158,0,,0,0,,1809
2027,7521,ProteinProspector187;ProteinProspector225,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,6,1303,,13.831,false,true,false,false,2,1,Between,0,0.001,0.001,9.86,,0.158,0.158,0,,0,0,,1809
2025,7446,ProteinProspector206;ProteinProspector266,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,169,1170,,13.697,false,true,false,false,2,1,Between,0,0.001,0.001,9.79,,0.158,0.158,0,,0,0,,1809
2024,7052,ProteinProspector311;ProteinProspector177,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,749,639,,13.686,false,true,false,false,2,1,Between,0,0.001,0.001,9.89,,0.158,0.158,0,,0,0,,1809
2023,7580,ProteinProspector261;ProteinProspector252,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,161,1072,,13.598,false,true,false,false,2,1,Between,0,0.001,0.001,9.63,,0.158,0.158,0,,0,0,,1809
2022,6962,ProteinProspector241;ProteinProspector303,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,13,1303,,13.535,false,true,false,false,2,1,Between,0,0.001,0.001,9.66,,0.158,0.158,0,,0,0,,1809
2021,7255,ProteinProspector174;ProteinProspector414,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1072,1242,,13.515,false,true,false,false,2,1,Between,0,0.001,0.001,9.9,,0.158,0.158,0,,0,0,,1809
2019,7385,ProteinProspector197;ProteinProspector410,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1306,9,,13.463,false,true,false,false,2,1,Between,0,0.001,0.001,9.82,,0.158,0.158,0,,0,0,,1809
2018,7205,ProteinProspector220;ProteinProspector400,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,909,399,,13.404,false,true,false,false,2,1,Between,0,0.001,0.001,9.72,,0.158,0.158,0,,0,0,,1809
2017,7403,ProteinProspector202;ProteinProspector438,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,844,321,,13.401,false,true,false,false,2,1,Between,0,0.001,0.001,9.8,,0.158,0.158,0,,0,0,,1809
2016,7169,ProteinProspector110;ProteinProspector649,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,169,1192,,13.347,false,true,false,false,2,1,Between,0,0.001,0.001,10.19,,0.158,0.158,0,,0,0,,1809
2015,7301,ProteinProspector282;ProteinProspector375,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,284,300,,13.316,false,true,false,false,2,1,Between,0,0.001,0.001,9.54,,0.121,0.059,0,,0,0,,1716
2013,7251,ProteinProspector263;ProteinProspector434,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,403,152,,13.255,false,true,false,false,2,1,Between,0,0.001,0.001,9.59,,0.121,0.059,0,,0,0,,1716
2012,7032,ProteinProspector304;ProteinProspector421,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,9,1303,,13.196,false,true,false,false,2,1,Between,0,0.001,0.001,9.48,,0.158,0.158,0,,0,0,,1809
2011,6970,ProteinProspector370;ProteinProspector386,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,338,85,,13.124,false,true,false,false,2,1,Between,0,0.001,0.001,9.29,,0.121,0.059,0,,0,0,,1716
2009,7006,ProteinProspector244;ProteinProspector575,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,278,,13.074,false,true,false,false,2,1,Between,0,0.001,0.001,9.66,,0.059,0.121,0,,0,0,,1716
2008,7080,ProteinProspector443;ProteinProspector357,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,284,,13.054,false,true,false,false,2,1,Between,0,0.001,0.001,9.33,,0.059,0.121,0,,0,0,,1716
2007,7264,ProteinProspector337;ProteinProspector499,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,278,152,,12.999,false,true,false,false,2,1,Between,0,0.001,0.002,9.36,,0.121,0.059,0,,0,0,,1716
2006,7154,ProteinProspector290;ProteinProspector560,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,191,1170,,12.991,false,true,false,false,2,1,Between,0,0.001,0.002,9.52,,0.158,0.158,0,,0,0,,1809
2005,7156,ProteinProspector284;ProteinProspector574,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,992,404,,12.978,false,true,false,false,2,1,Between,0,0.001,0.002,9.53,,0.158,0.158,0,,0,0,,1809
2004,7057,ProteinProspector660;ProteinProspector234,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,85,284,,12.934,false,true,false,false,2,1,Between,0,0.001,0.002,9.67,,0.059,0.121,0,,0,0,,1716
2002,6955,ProteinProspector595;ProteinProspector306,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,295,1072,,12.894,false,true,false,false,2,1,Between,0,0.001,0.002,9.47,,0.158,0.158,0,,0,0,,1809
2001,7179,ProteinProspector350;ProteinProspector610,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,639,992,,12.771,false,true,false,false,2,1,Between,0,0.001,0.002,9.34,,0.158,0.158,0,,0,0,,1809
2000,7189,ProteinProspector455;ProteinProspector546,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,284,148,,12.722,false,true,false,false,2,1,Between,0,0.001,0.002,9.1,,0.121,0.059,0,,0,0,,1716
1999,7127,ProteinProspector532;ProteinProspector481,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,914,399,,12.714,false,true,false,false,2,1,Between,0,0.001,0.002,9.05,,0.158,0.158,0,,0,0,,1809
1997,6910,ProteinProspector606;ProteinProspector398,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,299,148,,12.705,false,true,false,false,2,1,Between,0,0.001,0.002,9.24,,0.121,0.059,0,,0,0,,1716
1996,7257,ProteinProspector452;ProteinProspector581,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,299,,12.652,false,true,false,false,2,1,Between,0,0.001,0.002,9.1,,0.059,0.121,0,,0,0,,1716
1995,6935,ProteinProspector644;ProteinProspector537,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,299,,12.404,false,true,false,false,2,1,Between,0,0.001,0.002,8.91,,0.059,0.121,0,,0,0,,1716
1994,7018,ProteinProspector572;ProteinProspector619,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,338,300,,12.368,false,true,false,false,2,1,Between,0,0.001,0.002,8.81,,0.121,0.059,0,,0,0,,1716
1993,7022,ProteinProspector533;ProteinProspector726,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,85,256,,12.225,false,true,false,false,2,1,Between,0,0.001,0.002,8.92,,0.059,0.121,0,,0,0,,1716
1992,7129,ProteinProspector713;ProteinProspector557,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1262,334,,12.216,false,true,false,false,2,1,Between,0,0.001,0.002,8.86,,0.158,0.158,0,,0,0,,1809
1991,7067,ProteinProspector774;ProteinProspector468,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,403,300,,12.188,false,true,false,false,2,1,Between,0,0.001,0.002,9.08,,0.121,0.059,0,,0,0,,1716
1990,6952,ProteinProspector623;ProteinProspector676,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,85,299,,12.149,false,true,false,false,2,1,Between,0,0.001,0.002,8.67,,0.059,0.121,0,,0,0,,1716
1989,6917,ProteinProspector567;ProteinProspector736,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,90,299,,12.118,false,true,false,false,2,1,Between,0,0.001,0.002,8.82,,0.059,0.121,0,,0,0,,1716
1988,6961,ProteinProspector535;ProteinProspector772,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,156,403,,12.062,false,true,false,false,2,1,Between,0,0.001,0.002,8.91,,0.059,0.121,0,,0,0,,1716
1987,7070,ProteinProspector556;ProteinProspector765,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,256,,12.059,false,true,false,false,2,1,Between,0,0.001,0.002,8.86,,0.059,0.121,0,,0,0,,1716
1986,6986,ProteinProspector668;ProteinProspector694,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,85,339,,12.035,false,true,false,false,2,1,Between,0,0.001,0.002,8.55,,0.059,0.121,0,,0,0,,1716
1985,7109,ProteinProspector640;ProteinProspector732,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,1242,955,,12.009,false,true,false,false,2,1,Between,0,0.001,0.002,8.64,,0.158,0.158,0,,0,0,,1809
1984,6983,ProteinProspector564;ProteinProspector791,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,0,,11.962,false,true,false,false,2,1,Between,0,0.001,0.002,8.83,,0.059,0.121,0,,0,0,,1716
1983,1739,ProteinProspector1171;ProteinProspector937;ProteinProspector990;ProteinProspector1388,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,149,150,,11.854,false,true,false,false,4,1,Between,0,0.001,0.002,6.67,,0.072,0.121,0,,0,0,,618
1982,7074,ProteinProspector664;ProteinProspector766,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,237,152,,11.84,false,true,false,false,2,1,Between,0,0.001,0.002,8.57,,0.121,0.059,0,,0,0,,1716
1981,7053,ProteinProspector701;ProteinProspector790,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,96,1303,,11.699,false,true,false,false,2,1,Between,0,0.001,0.002,8.46,,0.158,0.158,0,,0,0,,1809
1980,6950,ProteinProspector582;ProteinProspector865,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,255,,11.62,false,true,false,false,2,1,Between,0,0.001,0.002,8.79,,0.059,0.121,0,,0,0,,1716
